Subject_ID,probe,Block1 (S1),Filter Used for Block 1 (S1),Block2 (S1),Filter Used for Block 2 (S1),Block1 (S2),Filter Used for Block 1 (S2),Block2 (S2),Filter Used for Block 2 (S2),Block1 (S3),Filter Used for Block 1 (S3),Block2 (S3),Filter Used for Block 2 (S3)
NE260,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE260,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE260,CCHUNB2,1084.0,0.3,2103,"0.7 Good for A & B, 0.2 Good for C & D",1084,0.5,2103,0.5,,,,
NE261,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE261,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE261,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE261,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE261,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE262,CCHUNB6A,1084.0,0.2,2103,0.2,1084,0.5,2103,0.5,,,,
NE262,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE262,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE262,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE262,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE263,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE263,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE263,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE263,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE263,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE264,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE264,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE264,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE264,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE264,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE264,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE265,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE265,CCHUNB6A,1084.0,0.5,2103,0.5,1084,0.5,2103,0.5,,,,
NE265,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE265,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE266,CCHUNB6A,1084.0,0.7,2103,0.8; 0.7,,,,,,,,
NE266,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE266,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE266,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE266,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE266,CCHUNB6A,1084.0,0.2,2103,0.3,,,,,,,,
NE266,CCHUNB2,1084.0,0.4,2103,"0.5 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE266,CCHUNB2,1084.0,0.2,2103,"0.5 Good for A & B, 0.2 Good for C & D",,,,,,,,
NE266,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE267,CCHUNB6A,1084.0,0.4,2103.0,0.4,,,,,,,,
NE267,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE267,CCHUNB2,1084.0,0.3,2102,0.6,,,,,,,,
NE267,CCHUNB2,1084.0,0.5,2103,0.3,,,,,,,,
NE267,CCHUNB2,1084.0,0.3,2103,0.3,1084,"0.5 Good for A & B, 0.3 Good for C & D",2103,"0.5 Good for A, B & C, No Filter Good for D",,,,
NE268,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE268,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE268,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE268,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE268,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE268,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE269,CCHUNB6A,1084.0,0.4,2103.0,0.5,,,,,,,,
NE269,CCHUNB6A,1084.0,0.3,2103,04,,,,,,,,
NE269,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE269,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE269,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE269,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE269,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE269,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE269,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE269,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE269,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE269,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE270,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE270,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE270,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE270,CCHUNB2,1084.0,0.2,2103,0.2,1084,"0.3 Good for A & B, 0.1 Good for C & D",2103,"0.4 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D","0.3 Good for A & B, 0.1 Good for C & D"
NE270,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE271,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE271,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE271,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE271,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE271,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE271,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE271,CCHUNB2,1084.0,0.3,2102,0.6,,,,,,,,
NE271,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE272,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE272,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE272,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE272,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE272,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE273,CCHUNB6A,1084.0,0.7,2103,0.7,,,,,,,,
NE273,CCHUNB6A,1084.0,0.6,2103,0.6,,,,,,,,
NE273,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE273,CCHUNB2,1084.0,0.3,2103,"0.3 Good for A, B & C, 0.1 Good for D",,,,,,,,
NE273,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE273,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE274,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE274,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE274,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE274,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE274,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE274,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE275,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE275,CCHUNB6A,1084.0,0.5,2103.0,0.6,,,,,,,,
NE275,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE275,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE275,CCHUNB2,1084.0,0.2,2103,0.3,1084,0.5,2103,0.5,,,,
NE276,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE277,CCHUNB6A,1084.0,0.5,2103.0,0.5,,,,,,,,
NE277,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE277,CCHUNB6A,1084.0,0.3,2103,0.4,1084,0.5,2103,0.5,,,,
NE277,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE278,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE278,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE278,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE278,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE278,CCHUNB2,1084.0,0.2,2103,0.3,,,,,,,,
NE278,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE279,CCHUNB6A,1084.0,0.3,2103,"0.6 Good for A, B & C, 0.3 Good for D",1084,0.6,2103,0.7,1084,0.4,2103,0.4
NE279,CCHUNB2,1084.0,0.4,2103,"0.7 Good for A, B & C, 0.4 Good for D",1084,0.6,2103,0.6,,,,
NE280,CCHUNB6A,1084.0,0.4,2103.0,0.5,,,,,,,,
NE280,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE280,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE280,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE280,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE280,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE281,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE281,CCHUNB2,1084.0,0.3,2103,0.2,,,,,,,,
NE282,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE282,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE282,CCHUNB2,1084.0,0.3,2103,0.4,,,,,,,,
NE282,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE282,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE283,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE283,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE283,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE284,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE284,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE284,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE284,CCHUNB6A,1084.0,0.4,2103,0.4,1084,0.4,2103,0.4,,,,
NE284,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE284,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE285,CCHUNB6A,1084.0,0.4,2103.0,0.5,,,,,,,,
NE285,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE285,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE285,CCHUNB2,1084.0,0.5,2103,0.5,,,,,,,,
NE285,CCHUNB2,1084.0,0.6,2103,0.7,,,,,,,,
NE286,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE286,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE286,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE286,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE286,CCHUNB6A,1084.0,0.2,2103,0.2 nd,,,,,,,,
NE286,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE286,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE287,CCHUNB6A,1084.0,0.6,2103,0.7,1084,0.5; 0.1,2103,0.6; 0.2,,,,
NE287,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE287,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE287,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE287,CCHUNB2,1084.0,0.4,2103,"0.5 Good for A & B, O.1 Good for C & D",1084,0.3,2103,0.3,,,,
NE288,CCHUNB6A,1084.0,0.3,2103.0,0.4,,,,,,,,
NE288,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE288,CCHUNB6A,1084.0,0.5,2103,0.6,,,,,,,,
NE288,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE288,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE288,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE288,CCHUNB2,1084.0,0.1,2103,0.1,,,,,,,,
NE288,CCHUNB2,1084.0,0.1,2103,0.2,,,,,,,,
NE289,CCHUNB6A,1084.0,0.3,2103.0,0.3,,,,,,,,
NE289,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE289,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE289,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE289,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE290,CCHUNB6A,1084.0,0.7,2103,0.7; 0.9,,,,,,,,
NE290,CCHUNB6A,1084.0,0.6,2103,0.7,,,,,,,,
NE290,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE290,CCHUNB6A,1084.0,0.4,2103,0.5,,,,,,,,
NE290,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE290,CCHUNB2,1084.0,0.2,2103,0.2,,,,,,,,
NE291,CCHUNB2,1084.0,0.3,2103,0.3,,,,,,,,
NE292,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE292,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE292,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE292,CCHUNB2,1084.0,0.4,2103,0.4,,,,,,,,
NE293,CCHUNB6A,1084.0,0.3,2103,0.4,,,,,,,,
NE293,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE293,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE293,CCHUNB6A,1084.0,0.3,2103,0.5,,,,,,,,
NE293,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE294,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE294,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE294,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE294,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE295,CCHUNB6A,1084.0,0.5,2103.0,0.5,,,,,,,,
NE295,CCHUNB6A,1084.0,0.4,2103,0.4,,,,,,,,
NE295,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE295,CCHUNB6A,1084.0,0.6,2103,0.6,,,,,,,,
NE296,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE296,CCHUNB6A,1084.0,0.4,2102,0.8,1084,0.2,2102,0.2,,,,
NE296,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE296,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE296,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE296,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE297,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE297,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE297,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE297,CCHUNB6A,1084.0,0.1,2103,0.1,,,,,,,,
NE297,CCHUNB6A,1084.0,0.1,2103,0.1,,,,,,,,
NE297,CCHUNB6A,1084.0,0.1,2103,0.1,,,,,,,,
NE298,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE298,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE298,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE298,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE298,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE298,CCHUNB6A,1084.0,0.5,2103,0.5,,,,,,,,
NE299,CCHUNB6A,1084.0,0.1,2103.0,0.1,,,,,,,,
NE299,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE299,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE299,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE299,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE299,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE300,CCHUNB6A,1084.0,0.5,2103,0.6,1084,0.9; 0.6,2103,1.0; 0.8,,,,
NE300,CCHUNB6A,1084.0,0.2,2103,0.2,,,,,,,,
NE300,CCHUNB6A,1084.0,0.3,2103,0.3,1084,0.3,2103,0.4,,,,
NE300,CCHUNB6A,1084.0,0.3,2103,0.3,,,,,,,,
NE300,CCHUNB6A,1084.0,0.2,2103,0.3,,,,,,,,
